Indicator Name,What Is This Indicator,Location Type,Location,Indicator Value,Indicator Value Units,Lower Confidence Interval,Upper Confidence Interval,Indicator Value Unstable,Period of Measure,Data Source,Technical Note,Breakout Title,Breakout Category,Breakout Subcategory,Breakout Value,Breakout Value Units,Breakout Lower Confidence Interval,Breakout Upper Confidence Interval,Breakout Unstable,Breakout Footer
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001729,0.7,percent,-0.4,1.8,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001729,0.7,percent,-0.4,1.8,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001729,0.6,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001729,0.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,2.8,percent,-0.1,5.7,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,3.3,percent,-0.3,6.9,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,2.9,percent,-0.5,6.3,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,2.7,percent,-1.5,6.9,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001733,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0.3,percent,-0.2,0.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0,percent,-0.5,0.5,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0,percent,-0.5,0.5,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0,percent,-0.5,0.5,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001737,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,4.6,percent,1.4,7.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,3.9,percent,0.7,7.1,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,5.4,percent,2.4,8.4,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,3.4,percent,1.4,5.4,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,2.6,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001738,3.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,0.8,percent,-0.4,2,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,0.7,percent,-0.4,1.8,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,1,percent,-0.5,2.5,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,0.5,percent,-0.3,1.3,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,0.4,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001740,0.6,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,1.2,percent,-0.1,2.5,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,0.6,percent,-0.4,1.6,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,0.7,percent,-0.3,1.7,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,0.6,percent,-0.4,1.6,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,3.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001741,4.2,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,0,percent,-0.8,0.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,0,percent,-0.8,0.8,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,0.9,percent,-0.5,2.3,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,1.7,percent,-0.3,3.7,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,2.5,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001742,2.8,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,9.2,percent,3.6,14.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,11.3,percent,4.4,18.2,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,8.9,percent,2.7,15.1,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,8.9,percent,2.2,15.6,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,10.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001745,7.1,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,3.9,percent,1.2,6.6,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,4.2,percent,0.9,7.5,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,6.7,percent,2.5,10.9,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,4.4,percent,1.1,7.7,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,3.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001746,3.4,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,2.8,percent,1.1,4.5,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,3.4,percent,1.2,5.6,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,8.4,percent,3.7,13.1,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,7.9,percent,4.6,11.2,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,7.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001747,9.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,0.5,percent,-0.3,1.3,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,0.5,percent,-0.4,1.4,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,1.1,percent,0,2.2,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,0.6,percent,-0.3,1.5,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,0.7,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001748,0.9,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,1.3,percent,-0.3,2.9,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,1.8,percent,0.1,3.5,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,2,percent,0.1,3.9,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,2.2,percent,-0.1,4.5,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,3.4,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001749,4.5,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,3.2,percent,0.1,6.3,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,0.4,percent,-0.3,1.1,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,0.5,percent,-0.3,1.3,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,1.1,percent,-0.1,2.3,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,0.6,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001750,0.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,4.4,percent,1,7.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,3.9,percent,0.8,7,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,1.1,percent,-0.1,2.3,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,1.1,percent,-0.2,2.4,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,2.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001751,1.2,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,7.3,percent,3,11.6,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,8.1,percent,3.3,12.9,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,7.9,percent,3.7,12.1,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,8.1,percent,3.6,12.6,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,6.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001752,6.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,3.7,percent,1.3,6.1,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,5.9,percent,2.5,9.3,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,7.1,percent,3.3,10.9,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,6.6,percent,2,11.2,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,4.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001753,3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,10.8,percent,5.4,16.2,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,10.3,percent,5.5,15.1,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,10.8,percent,5.1,16.5,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,6.3,percent,0.8,11.8,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,8.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001754,4.9,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0.8,percent,-0.1,1.7,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0.9,percent,-0.1,1.9,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0,percent,-0.9,0.9,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0,percent,-0.9,0.9,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0.5,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001755,0.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,4.2,percent,0.5,7.9,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,5,percent,0.9,9.1,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,5.2,percent,1,9.4,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,1.8,percent,0.4,3.2,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,1.4,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001756,0.5,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,8.4,percent,3.6,13.2,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,8.8,percent,3.5,14.1,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,8.9,percent,4,13.8,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,8.2,percent,2.4,14,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,6.8,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001757,4.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.9,percent,-0.2,2,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.2,percent,-0.2,0.6,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.5,percent,-0.1,1.1,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.5,percent,-0.2,1.2,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001760,0.9,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,2.9,percent,0.3,5.5,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,1.5,percent,0.2,2.8,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,1.6,percent,0.1,3.1,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,1.6,percent,-0.1,3.3,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,2.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001761,1.8,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,1.7,percent,0.2,3.2,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,1,percent,-0.2,2.2,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,0,percent,-0.8,0.8,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,1.3,percent,-0.8,3.4,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,1.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001764,2.1,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,1.8,percent,0,3.6,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,2,percent,0.1,3.9,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,2.4,percent,0.6,4.2,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,2.3,percent,0.5,4.1,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,2.2,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001765,2.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,3.8,percent,1.1,6.5,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,3.2,percent,0.8,5.6,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,2.2,percent,0.2,4.2,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,3,percent,0.9,5.1,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,2.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001766,1.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,5,percent,1,9,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,5.6,percent,1.7,9.5,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,4.3,percent,0.9,7.7,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,1.8,percent,-0.1,3.7,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,1.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001768,1.9,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,1.3,percent,-0.5,3.1,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,1.5,percent,-0.3,3.3,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,1.4,percent,-0.2,3,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,1.5,percent,-0.1,3.1,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,0.6,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001769,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0.3,percent,-0.2,0.8,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0.3,percent,-0.1,0.7,No,2010-2014,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0.3,percent,-0.2,0.8,No,2009-2013,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0,percent,-0.5,0.5,No,2008-2012,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001770,0.4,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001771,1.9,percent,0.2,3.6,No,2011-2015,American Community Survey,,,,,,,,,,
Households without a Vehicle,This indicator shows the percentage of households that do not have a vehicle.,Census Tract,48453001771,0.8,percent,-0.1,1.7,No,2010-2014,American Community Survey,,,,,,,,,,
