Indicator Name,What Is This Indicator,Location Type,Location,Indicator Value,Indicator Value Units,Lower Confidence Interval,Upper Confidence Interval,Indicator Value Unstable,Period of Measure,Data Source,Technical Note,Breakout Title,Breakout Category,Breakout Subcategory,Breakout Value,Breakout Value Units,Breakout Lower Confidence Interval,Breakout Upper Confidence Interval,Breakout Unstable,Breakout Footer
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,7,percent,2,12,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,3.9,percent,-0.3,8.1,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,8.6,percent,0.5,16.7,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,9.3,percent,0.7,17.9,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001712,10.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,12.4,percent,2.3,22.5,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,7.5,percent,1.4,13.6,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,6.5,percent,1,12,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,6.6,percent,0.6,12.6,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,7.7,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001713,6.1,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,0,percent,-3.8,3.8,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,0,percent,-3.9,3.9,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,0,percent,-4.2,4.2,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,1.3,percent,-3.3,5.9,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,1.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001714,1.9,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,7.5,percent,-0.6,15.6,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,6.1,percent,-2.2,14.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,5.3,percent,-2.4,13,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,2.6,percent,-3.4,8.6,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,2.5,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001716,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,3.9,percent,-1.5,9.3,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,4.3,percent,-1.5,10.1,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,6.5,percent,0.2,12.8,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,5.6,percent,-0.3,11.5,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,5.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001718,5.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,1,percent,-2.4,4.4,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,2,percent,-1.4,5.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,1.4,percent,-2.5,5.3,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,1.4,percent,-2.3,5.1,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,1.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001719,1.5,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,0,percent,-12.8,12.8,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,0,percent,-10,10,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,0,percent,-10.4,10.4,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,0,percent,-10.8,10.8,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,8.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001722,3.8,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,8.5,percent,-0.1,17.1,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,2,percent,-4.4,8.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,1.5,percent,-3.3,6.3,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,1.8,percent,-3.1,6.7,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,5.2,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001728,1.7,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,8.5,percent,-2.7,19.7,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,8.8,percent,-2.5,20.1,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,4.7,percent,-5.6,15,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,5.6,percent,-5.9,17.1,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,4.5,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001729,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,2.3,percent,-3.2,7.8,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,3.1,percent,-3.4,9.6,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,3.4,percent,-3.3,10.1,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,3.9,percent,-5,12.8,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,0.2,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001733,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,4.4,percent,-1.1,9.9,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,4.7,percent,-1.1,10.5,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,6.1,percent,-1.1,13.3,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,5.7,percent,-1.5,12.9,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,7.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001737,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,0,percent,-4.9,4.9,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,0,percent,-5,5,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,2.3,percent,-3.5,8.1,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,2.4,percent,-3.8,8.6,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,2.7,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001738,2.4,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,25.3,percent,1.7,48.9,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,32.1,percent,3.5,60.7,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,26,percent,3,49,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,22.4,percent,-2.8,47.6,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,27.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001740,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,2.3,percent,-3.6,8.2,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,3.4,percent,-4.3,11.1,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,9.5,percent,0.7,18.3,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,8.8,percent,0.6,17,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,6.3,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001741,7.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,4.3,percent,-1.7,10.3,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,3.9,percent,-4.4,12.2,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,1.6,percent,-7.4,10.6,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,3.1,percent,-8.6,14.8,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,4.8,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001742,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,2.6,percent,-3.9,9.1,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,8.4,percent,-4.5,21.3,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,8.5,percent,-4.1,21.1,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,10.6,percent,-0.6,21.8,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,12.1,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001745,11.4,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,3,percent,-8.3,14.3,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,3.9,percent,-8.6,16.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,0,percent,-15.4,15.4,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,0,percent,-15.2,15.2,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001746,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,3.9,percent,0.5,7.3,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,3.5,percent,0.5,6.5,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,6.2,percent,0.5,11.9,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,6.8,percent,0.6,13,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,7.5,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001747,4.4,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,0,percent,-6.7,6.7,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,0.2,percent,-6,6.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,0.2,percent,-7,7.4,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,0.3,percent,-8.4,9,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,0.6,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001748,3.6,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,2.5,percent,-3.1,8.1,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,2.8,percent,-3.3,8.9,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,3.7,percent,-2.5,9.9,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,4.5,percent,-5.2,14.2,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,8.4,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001749,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,0,percent,-8.2,8.2,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,0,percent,-7.4,7.4,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,0,percent,-10.2,10.2,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,9.3,percent,-3.4,22,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,15.9,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001750,19.3,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,2.6,percent,-1.6,6.8,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,1.5,percent,-2.9,5.9,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,1.1,percent,-3.4,5.6,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,0,percent,-5.2,5.2,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001751,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,-49.1,49.1,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,-26.8,26.8,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,-26.3,26.3,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,-36.1,36.1,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001752,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,11.8,percent,-56.8,80.4,No,2011-2015,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,11.1,percent,-73.6,95.8,No,2010-2014,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,0,percent,-76.5,76.5,No,2009-2013,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,0,percent,-96.3,96.3,No,2008-2012,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,0,percent,,,No,2007-2011,American Community Survey,,,,,,,,,,
People 65+ Living Below Poverty Level,This indicator shows the percentage of people aged 65 years and over living below the federal poverty level.,Census Tract,48453001753,0,percent,,,No,2006-2010,American Community Survey,,,,,,,,,,
