Indicator Name,What Is This Indicator,Location Type,Location,Indicator Value,Indicator Value Units,Lower Confidence Interval,Upper Confidence Interval,Indicator Value Unstable,Period of Measure,Data Source,Technical Note,Breakout Title,Breakout Category,Breakout Subcategory,Breakout Value,Breakout Value Units,Breakout Lower Confidence Interval,Breakout Upper Confidence Interval,Breakout Unstable,Breakout Footer
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001770,5.8,percent,5.4,6.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001772,5.9,percent,5.6,6.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001774,5.9,percent,5.6,6.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001775,4.7,percent,4.3,5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001776,7.4,percent,7,7.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001777,6.5,percent,6.1,7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001781,8.5,percent,7.8,9.2,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001782,8,percent,7.4,8.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001783,8.3,percent,7.5,9.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001784,4.9,percent,4.5,5.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001785,4.2,percent,4.1,4.4,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001786,4.4,percent,4.2,4.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001804,9.6,percent,9.2,10.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001805,10.7,percent,10.3,11.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001806,10.9,percent,10.3,11.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001811,12.3,percent,11.7,12.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001812,10.6,percent,9.9,11.2,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001813,10.9,percent,10.3,11.4,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001817,7.5,percent,6.8,8.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001818,9.4,percent,8.8,10.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001819,11,percent,10.6,11.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001820,10,percent,9.3,10.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001821,9.9,percent,9.4,10.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001822,10.4,percent,10,10.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001823,10.9,percent,10.4,11.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001824,8.4,percent,7.7,9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001826,7.4,percent,6.9,7.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001828,6.5,percent,6.1,7.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001829,5,percent,4.7,5.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001832,11.6,percent,10.9,12.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001833,12.9,percent,12.1,13.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001834,6,percent,5.7,6.2,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001835,9.7,percent,9.3,10.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001839,6.9,percent,6.5,7.2,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001840,6.2,percent,5.9,6.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001842,7.8,percent,7.5,8.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001843,9.1,percent,8.5,9.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001844,7.8,percent,7.5,8.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001845,7.8,percent,7.2,8.4,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001846,8,percent,7.3,8.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001847,7.4,percent,7,7.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001848,7.7,percent,7.3,8.2,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001849,3.7,percent,3.5,3.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001850,5.1,percent,4.8,5.4,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001851,4.8,percent,4.5,5.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001855,6.5,percent,6.1,6.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001856,9,percent,8.6,9.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001901,5.4,percent,5,5.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001908,5.4,percent,5,5.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001910,7.2,percent,6.5,8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001911,3.4,percent,3.2,3.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001912,7,percent,6.6,7.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001913,6.7,percent,6.2,7.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001914,6.1,percent,5.6,6.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001915,8.5,percent,7.7,9.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001917,6.6,percent,6.1,7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453001919,7.2,percent,6.6,8.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002002,7.9,percent,7.3,8.5,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002003,9.9,percent,9.4,10.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002004,5.6,percent,5.3,6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002005,7.3,percent,6.8,7.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002104,9.2,percent,8.7,9.8,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002105,9.9,percent,9.5,10.4,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002106,11,percent,10.2,11.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002107,14.3,percent,13.2,15,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002108,14.3,percent,13.3,15.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002109,16.9,percent,15.7,17.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002110,14.5,percent,14,15,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002111,13.7,percent,13.1,14.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002112,12,percent,11.5,12.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002113,11.4,percent,10.7,12.1,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002201,16.3,percent,15.7,16.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002202,13.3,percent,12.6,14,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002208,12.5,percent,12,12.9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002211,8.8,percent,8.2,9.3,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002212,10.9,percent,10.3,11.6,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002304,9,percent,8.3,9.7,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
Adults with Diabetes,This indicator shows the percentage of adults who have ever been diagnosed with diabetes.,Census Tract,48453002307,8.7,percent,8.3,9,No,2014,CDC - 500 Cities Project,Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.,,,,,,,,,
